qid,type,rr
QM:HP:0034600:0,QM,0.16666666666666666
QM:HP:0030720:0,QM,0.0
QM:HP:0031550:0,QM,0.0
QM:HP:0034345:0,QM,0.125
QM:HP:0030828:0,QM,0.0
QM:HP:0002691:0,QM,0.0
QM:HP:4000207:0,QM,1.0
QM:HP:0010947:0,QM,0.0
QM:HP:0030930:0,QM,0.16666666666666666
QM:HP:0001876:0,QM,0.0
QM:HP:0012874:0,QM,0.0
QM:HP:0200046:0,QM,0.0
QM:HP:0004404:0,QM,1.0
QM:HP:0030366:0,QM,0.5
QM:HP:0005656:0,QM,0.5
QM:HP:6000847:0,QM,1.0
QM:HP:0033992:0,QM,0.0
QM:HP:0032527:0,QM,0.0
QM:HP:0030178:0,QM,0.0
QM:HP:0008057:0,QM,1.0
QM:HP:0009768:0,QM,0.2
QM:HP:0025326:0,QM,0.5
QM:HP:0001600:0,QM,0.0
QM:HP:0001430:0,QM,0.0
QM:HP:0031911:0,QM,0.0
QM:HP:0003456:0,QM,0.0
QM:HP:0032997:0,QM,0.3333333333333333
QM:HP:0031885:0,QM,0.0
QM:HP:0031816:0,QM,0.1111111111111111
QM:HP:0025401:0,QM,1.0
QM:HP:0008155:0,QM,0.0
QM:HP:0006683:0,QM,0.0
QM:HP:0000341:0,QM,1.0
QM:HP:6001251:0,QM,0.0
QM:HP:0033202:0,QM,0.3333333333333333
QM:HP:0012067:0,QM,0.25
QM:HP:0010884:0,QM,0.0
QM:HP:6000195:0,QM,0.0
QM:HP:0033134:0,QM,0.0
QM:HP:0034974:0,QM,0.0
QM:HP:0100270:0,QM,0.0
QM:HP:0430074:0,QM,0.25
QM:HP:6000900:0,QM,0.5
QM:HP:0032968:0,QM,0.0
QM:HP:0031135:0,QM,1.0
QM:HP:6000533:0,QM,1.0
QM:HP:0025130:0,QM,0.25
QM:HP:0012021:0,QM,0.5
QM:HP:0001574:0,QM,0.0
QM:HP:0001621:0,QM,0.5
QM:HP:0000632:0,QM,0.0
QM:HP:0025662:0,QM,0.0
QM:HP:0008372:0,QM,0.25
QM:HP:0004405:0,QM,1.0
QM:HP:0032189:0,QM,0.0
QM:HP:4000186:0,QM,0.0
QM:HP:0005997:0,QM,0.25
QM:HP:0025008:0,QM,0.0
QM:HP:0004420:0,QM,0.0
QM:HP:0045039:0,QM,0.0
QM:HP:0025466:0,QM,0.0
QM:HP:0000818:0,QM,0.2
QM:HP:0003010:0,QM,0.16666666666666666
QM:HP:0034191:0,QM,0.2
QM:HP:0100834:0,QM,0.5
QM:HP:0003652:0,QM,0.0
QM:HP:0010998:0,QM,1.0
QM:HP:0025685:0,QM,0.0
QM:HP:0030814:0,QM,0.0
QM:HP:0011804:0,QM,1.0
QM:HP:0004846:0,QM,0.0
QM:HP:0011400:0,QM,0.5
QM:HP:0003570:0,QM,0.0
QM:HP:6000052:0,QM,0.0
QM:HP:0000118:0,QM,0.0
QM:HP:0000539:0,QM,0.0
QM:HP:0012195:0,QM,0.0
QM:HP:0000144:0,QM,0.0
QM:HP:6001374:0,QM,0.125
QM:HP:0034631:0,QM,1.0
QM:HP:0034317:0,QM,0.5
QM:HP:0000545:0,QM,0.0
QM:HP:0005924:0,QM,1.0
QM:HP:0003109:0,QM,0.0
QM:HP:6000349:0,QM,0.2
QM:HP:0011276:0,QM,0.5
QM:HP:0034606:0,QM,0.0
QM:HP:0001904:0,QM,0.1111111111111111
QM:HP:0100612:0,QM,0.0
QM:HP:0031073:0,QM,0.0
QM:HP:0031460:0,QM,0.0
QM:HP:0430075:0,QM,0.0
QM:HP:0001528:0,QM,0.2
QM:HP:6000561:0,QM,0.0
QM:HP:0410196:0,QM,0.0
QM:HP:6000044:0,QM,0.0
QM:HP:0040315:0,QM,1.0
QM:HP:0008946:0,QM,0.3333333333333333
QM:HP:0025109:0,QM,0.0
QM:HP:0002376:0,QM,0.0
QM:HP:0040282:0,QM,0.0
QM:HP:0009811:0,QM,0.0
QM:HP:0001808:0,QM,1.0
QM:HP:0034640:0,QM,1.0
QM:HP:6000681:0,QM,0.3333333333333333
QM:HP:0034338:0,QM,0.0
QM:HP:0001195:0,QM,0.0
QM:HP:6000925:0,QM,0.0
QM:HP:0033345:0,QM,0.3333333333333333
QM:HP:0040410:0,QM,0.5
QM:HP:0012468:0,QM,0.5
QM:HP:0012843:0,QM,0.0
QM:HP:0009124:0,QM,0.0
QM:HP:0031826:0,QM,0.0
QM:HP:0011421:0,QM,0.25
QM:HP:0000077:0,QM,0.5
QM:HP:0002983:0,QM,0.0
QM:HP:0034597:0,QM,1.0
QM:HP:0033667:0,QM,0.0
QM:HP:0005977:0,QM,1.0
QM:HP:0032490:0,QM,0.0
QM:HP:0030138:0,QM,1.0
QM:HP:0032319:0,QM,0.0
QM:HP:0410052:0,QM,0.0
QM:HP:0020006:0,QM,0.125
QM:HP:0006490:0,QM,0.2
QM:HP:0025701:0,QM,0.0
QM:HP:6000287:0,QM,0.0
QM:HP:0001763:0,QM,0.125
QM:HP:0031854:0,QM,0.0
QM:HP:0002922:0,QM,0.0
QM:HP:0100245:0,QM,0.3333333333333333
QM:HP:0000490:0,QM,0.0
QM:HP:6000554:0,QM,0.5
QM:HP:0008261:0,QM,0.5
QM:HP:0020230:0,QM,0.2
QM:HP:0033674:0,QM,0.0
QM:HP:0032450:0,QM,0.25
QM:HP:0031062:0,QM,0.0
QM:HP:3000036:0,QM,0.5
QM:HP:6000701:0,QM,0.0
QM:HP:0034516:0,QM,0.16666666666666666
QM:HP:0100729:0,QM,1.0
QM:HP:0000505:0,QM,0.2
QM:HP:0010719:0,QM,0.25
QM:HP:0040206:0,QM,0.0
QM:HP:0004484:0,QM,0.25
QM:HP:0020228:0,QM,0.0
QM:HP:6000068:0,QM,0.0
QM:HP:0032036:0,QM,0.0
QM:HP:0009553:0,QM,0.0
QM:HP:0008994:0,QM,0.125
QM:HP:0002071:0,QM,0.5
QM:HP:0011895:0,QM,0.3333333333333333
QM:HP:0010318:0,QM,0.0
QM:HP:6000716:0,QM,0.5
QM:HP:0100705:0,QM,0.125
QM:HP:0032485:0,QM,0.0
QM:HP:0025143:0,QM,0.0
QM:HP:0011821:0,QM,0.125
QM:HP:6001179:0,QM,1.0
QM:HP:0003676:0,QM,0.0
QM:HP:0001540:0,QM,0.0
QM:HP:0100614:0,QM,1.0
QM:HP:0500164:0,QM,0.0
QM:HP:6001063:0,QM,0.0
QM:HP:0010972:0,QM,0.125
QM:HP:0034981:0,QM,0.5
QM:HP:0032274:0,QM,0.5
QM:HP:0030791:0,QM,0.2
QM:HP:0002717:0,QM,0.0
QM:HP:0012403:0,QM,0.5
QM:HP:0002679:0,QM,0.125
QM:HP:0025141:0,QM,0.5
QM:HP:0003682:0,QM,0.0
QM:HP:0034805:0,QM,0.2
QM:HP:6000285:0,QM,0.0
QM:HP:0000828:0,QM,0.14285714285714285
QM:HP:0002171:0,QM,0.0
QM:HP:0012119:0,QM,0.3333333333333333
QM:HP:0200134:0,QM,1.0
QM:HP:0005311:0,QM,0.5
QM:HP:0011043:0,QM,0.0
QM:HP:0011462:0,QM,0.0
QM:HP:0000816:0,QM,0.2
QM:HP:0001442:0,QM,0.2
QM:HP:0004425:0,QM,0.14285714285714285
QM:HP:0033072:0,QM,0.25
QM:HP:0003349:0,QM,0.16666666666666666
QM:HP:0033789:0,QM,0.25
QM:HP:0004904:0,QM,0.3333333333333333
QM:HP:6000781:0,QM,1.0
QM:HP:0011281:0,QM,0.14285714285714285
QM:HP:0005336:0,QM,0.0
QM:HP:0000932:0,QM,0.0
QM:HP:0002789:0,QM,0.0
QM:HP:6000138:0,QM,0.0
QM:HP:6000757:0,QM,0.0
QM:HP:0001744:0,QM,0.0
QM:HP:0012364:0,QM,0.5
QM:HP:0007626:0,QM,0.5
QM:HP:6001380:0,QM,0.5
QM:HP:0002204:0,QM,0.0
QM:HP:0034829:0,QM,0.3333333333333333
QM:HP:0031795:0,QM,0.0
QM:HP:0010482:0,QM,0.0
QM:HP:0033123:0,QM,0.125
QM:HP:0012400:0,QM,0.0
QM:HP:0004470:0,QM,0.0
QM:HP:0025386:0,QM,0.3333333333333333
QM:HP:0000589:0,QM,0.0
QM:HP:0020060:0,QM,0.0
QM:HP:0011390:0,QM,0.0
QM:HP:0031842:0,QM,0.1111111111111111
QM:HP:6000959:0,QM,1.0
QM:HP:0410180:0,QM,1.0
QM:HP:0004408:0,QM,0.25
QM:HP:0031419:0,QM,0.5
QM:HP:0003073:0,QM,0.16666666666666666
QM:HP:0032459:0,QM,0.0
QM:HP:0430036:0,QM,0.0
QM:HP:0041173:0,QM,0.0
QM:HP:0025484:0,QM,0.0
QM:HP:6000832:0,QM,1.0
QM:HP:0034687:0,QM,0.0
QM:HP:6001006:0,QM,1.0
QM:HP:0012253:0,QM,0.14285714285714285
QM:HP:0012769:0,QM,0.3333333333333333
QM:HP:4000197:0,QM,0.25
QM:HP:0025513:0,QM,1.0
QM:HP:6000002:0,QM,0.0
QM:HP:0033793:0,QM,0.0
QM:HP:6000218:0,QM,0.16666666666666666
QM:HP:0002973:0,QM,0.14285714285714285
QM:HP:0001520:0,QM,0.0
QM:HP:0008062:0,QM,0.1111111111111111
QM:HP:0005916:0,QM,0.5
QM:HP:0003271:0,QM,0.0
QM:HP:0002665:0,QM,0.0
QM:HP:0100881:0,QM,0.0
QM:HP:0025142:0,QM,0.0
QM:HP:0001291:0,QM,0.25
QM:HP:0011135:0,QM,0.3333333333333333
QM:HP:0011335:0,QM,0.5
QM:HP:0011021:0,QM,0.0
QM:HP:0030247:0,QM,0.0
QM:HP:0020053:0,QM,0.25
QM:HP:6000775:0,QM,0.0
QM:HP:0031217:0,QM,0.0
QM:HP:0033589:0,QM,0.0
QM:HP:6001123:0,QM,0.0
QM:HP:0003351:0,QM,0.0
QM:HP:0040279:0,QM,0.0
QM:HP:0030086:0,QM,0.0
QM:HP:6000964:0,QM,1.0
QM:HP:6000318:0,QM,1.0
QM:HP:0011892:0,QM,0.0
QM:HP:6000216:0,QM,0.3333333333333333
QM:HP:0031796:0,QM,0.0
QM:HP:6000320:0,QM,0.0
QM:HP:0005359:0,QM,0.0
QM:HP:0030271:0,QM,0.0
QM:HP:6000393:0,QM,0.3333333333333333
QM:HP:0030796:0,QM,0.0
QM:HP:0004299:0,QM,0.5
QM:HP:0410282:0,QM,0.1
QM:HP:3000013:0,QM,0.1111111111111111
QM:HP:0031333:0,QM,0.3333333333333333
QM:HP:0002979:0,QM,0.0
QM:HP:0003344:0,QM,0.5
QM:HP:0040408:0,QM,1.0
QM:HP:6000246:0,QM,1.0
QM:HP:0007105:0,QM,0.3333333333333333
QM:HP:0012835:0,QM,0.0
QM:HP:0012420:0,QM,0.3333333333333333
QM:HP:6000682:0,QM,1.0
QM:HP:0011410:0,QM,1.0
QM:HP:0002270:0,QM,0.0
QM:HP:0031450:0,QM,0.0
QM:HP:0020071:0,QM,0.0
QM:HP:0031812:0,QM,0.5
QM:HP:0430067:0,QM,0.2
QM:HP:0000044:0,QM,1.0
QM:HP:0034248:0,QM,0.0
QM:HP:0003419:0,QM,0.0
QM:HP:0000528:0,QM,0.1
QM:HP:6000350:0,QM,1.0
QM:HP:0002209:0,QM,1.0
QM:HP:4000192:0,QM,0.0
QM:HP:0040209:0,QM,0.2
QM:HP:0100887:0,QM,0.3333333333333333
QM:HP:6000419:0,QM,0.0
QM:HP:0011947:0,QM,0.0
QM:HP:0031197:0,QM,0.3333333333333333
QM:HP:0034938:0,QM,0.0
QM:HP:0032367:0,QM,0.14285714285714285
QM:HP:0003657:0,QM,0.16666666666666666
QM:HP:6000546:0,QM,0.25
QM:HP:0100748:0,QM,0.3333333333333333
QM:HP:0031630:0,QM,0.16666666666666666
QM:HP:0002781:0,QM,0.0
QM:HP:0003596:0,QM,0.0
QM:HP:0031031:0,QM,0.2
QM:HP:0007716:0,QM,0.5
QM:HP:6001245:0,QM,0.0
QM:HP:6000107:0,QM,0.5
QM:HP:0020226:0,QM,1.0
QM:HP:0003498:0,QM,1.0
QM:HP:0006753:0,QM,0.14285714285714285
QM:HP:0025719:0,QM,0.14285714285714285
QM:HP:0006725:0,QM,0.3333333333333333
QM:HP:0500183:0,QM,0.0
QM:HP:0012343:0,QM,0.0
QM:HP:6000904:0,QM,0.3333333333333333
QM:HP:0032479:0,QM,0.0
QM:HP:0100882:0,QM,0.125
QM:HP:0030834:0,QM,1.0
QM:HP:0034407:0,QM,0.1111111111111111
QM:HP:0410174:0,QM,1.0
QM:HP:4000043:0,QM,0.0
QM:HP:0025095:0,QM,0.0
QM:HP:0001562:0,QM,0.0
QM:HP:0034704:0,QM,0.0
QM:HP:0033594:0,QM,0.0
